code,name,postal_code,sub_district_code
12.72.01.1002,TOMUAN,21133,12.72.01
12.72.01.1003,PAHLAWAN,21132,12.72.01
12.72.01.1004,ASUHAN,21136,12.72.01
12.72.01.1005,MERDEKA,21135,12.72.01
12.72.01.1006,PARDOMUAN,21131,12.72.01
12.72.01.1007,SIOPAT SUHU,21139,12.72.01
12.72.02.1001,DWIKORA,21118,12.72.02
12.72.02.1002,PROKLAMASI,21117,12.72.02
12.72.02.1003,BANTAN,21111,12.72.02
12.72.02.1004,TIMBANG GALUNG,21116,12.72.02
12.72.02.1005,SIMARITO,21113,12.72.02
12.72.02.1006,SIPINGGOLPINGGOL,21114,12.72.02
12.72.02.1007,BANJAR,21112,12.72.02
12.72.02.1008,TELADAN,21115,12.72.02
12.72.03.1001,MELAYU,21144,12.72.03
12.72.03.1002,MARTOBA,21143,12.72.03
12.72.03.1003,BARU,21145,12.72.03
12.72.03.1004,SUKADAME,21146,12.72.03
12.72.03.1005,KAHEAN,21147,12.72.03
12.72.03.1006,SIGULANGGULANG,21141,12.72.03
12.72.03.1007,BANE,21142,12.72.03
12.72.04.1001,TOBA,21123,12.72.04
12.72.04.1002,KARO,21122,12.72.04
12.72.04.1003,SIMALUNGUN,21121,12.72.04
12.72.04.1004,MARTIMBANG,21125,12.72.04
12.72.04.1005,KRISTEN,21124,12.72.04
12.72.04.1006,AEK NAULI,21126,12.72.04
12.72.05.1002,SUKARAJA,21128,12.72.05
12.72.05.1005,BARINGIN PANCUR NAULI,21129,12.72.05
12.72.05.1006,PARDAMEAN,21128,12.72.05
12.72.05.1007,SUKAMAJU,21127,12.72.05
12.72.05.1008,PARHORASAN NAULI,21129,12.72.05
12.72.05.1009,SUKAMAKMUR,21128,12.72.05
12.72.05.1010,MEKAR NAULI,21129,12.72.05
12.72.06.1001,SUMBER JAYA,21137,12.72.06
12.72.06.1003,TAMBUN NABOLON,21137,12.72.06
12.72.06.1007,NAGA PITA,21137,12.72.06
12.72.06.1008,PONDOK SAYUR,21137,12.72.06
12.72.06.1009,TANJUNG TONGAH,21137,12.72.06
12.72.06.1010,NAGA PITU,21137,12.72.06
12.72.06.1011,TANJUNG PINGGIR,21137,12.72.06
12.72.07.1001,GURILLA,21137,12.72.07
12.72.07.1002,BAH KAPUL,21139,12.72.07
12.72.07.1003,SETIA NEGARA,21137,12.72.07
12.72.07.1004,BUKIT SOFA,21137,12.72.07
12.72.07.1005,BAH SORMA,21139,12.72.07
12.72.08.1001,SIMARIMBUN,21129,12.72.08
12.72.08.1002,TONG MARIMBUN,21129,12.72.08
12.72.08.1003,NAGA HUTA,21129,12.72.08
12.72.08.1004,NAGA HUTA TIMUR,21129,12.72.08
12.72.08.1005,PEMATANG MARIHAT,21127,12.72.08
12.72.08.1006,MARIHAT JAYA,21128,12.72.08
12.73.01.1001,HUTA BARANGAN,22514,12.73.01
12.73.01.1002,ANGIN NAULI,22511,12.73.01
12.73.01.1003,HUTA TONGA-TONGA,22512,12.73.01
12.73.01.1004,SIBOLGA ILIR,22513,12.73.01
12.73.01.1005,SIMARE-MARE,22513,12.73.01
12.73.02.1001,KOTA BARINGIN,22521,12.73.02
12.73.02.1002,PASAR BARU,22522,12.73.02
12.73.02.1003,PASAR BELAKANG,22523,12.73.02
12.73.02.1004,PANCURAN GEROBAK,22524,12.73.02
12.73.03.1001,AEK HABIL,22533,12.73.03
12.73.03.1002,AEK MANIS,22536,12.73.03
12.73.03.1003,AEK MUARA PINANG,22537,12.73.03
12.73.03.1004,AEK PAROMBUNAN,22538,12.73.03
12.73.04.1001,PANCURAN KERAMBIL,22531,12.73.04
12.73.04.1002,PANCURAN DEWA,22532,12.73.04
12.73.04.1003,PANCURAN PINANG,22534,12.73.04
12.73.04.1004,PANCURAN BAMBU,22535,12.73.04
12.74.01.1001,TANJUNGBALAI KOTA I,21311,12.74.01
12.74.01.1002,TANJUNGBALAI KOTA II,21312,12.74.01
12.74.01.1003,PERWIRA,21313,12.74.01
12.74.01.1004,KARYA,21314,12.74.01
12.74.01.1005,PANTAI BURUNG,21316,12.74.01
12.74.01.1006,INDRA SAKTI,21315,12.74.01
12.74.02.1001,TANJUNGBALAI KOTA III,21321,12.74.02
12.74.02.1002,TANJUNGBALAI KOTA IV,21322,12.74.02
12.74.02.1003,SEJAHTERA,21323,12.74.02
12.74.02.1004,KUALA SILO BESTARI,21324,12.74.02
12.74.02.1005,MATAHALASAN,21325,12.74.02
12.74.03.1001,KERAMAT KUBAH,21344,12.74.03
12.74.03.1002,SUMBER SARI,21343,12.74.03
12.74.03.1003,MUARA SENTOSA,21342,12.74.03
12.74.03.1004,PASAR BARU,21341,12.74.03
12.74.03.1005,SEI RAJA,21345,12.74.03
12.74.04.1001,SEI MERBAU,21334,12.74.04
12.74.04.1002,PEMATANG PASIR,21333,12.74.04
12.74.04.1003,PERJUANGAN,21332,12.74.04
12.74.04.1004,KAPIAS PULAU BUAYA,21331,12.74.04
12.74.04.1005,BETING KUALA KAPIAS,21335,12.74.04
12.74.05.1003,GADING,21362,12.74.05
12.74.05.1004,SIRANTAU,21368,12.74.05
12.74.05.1005,SIJAMBI,21361,12.74.05
12.74.05.1006,PAHANG,21369,12.74.05
12.74.05.1010,PANTAI JOHOR,21368,12.74.05
12.74.06.1001,PULAU SIMARDAN,21366,12.74.06
12.74.06.1002,SEMULA JADI,21365,12.74.06
12.74.06.1003,SELAT LANCANG,21364,12.74.06
12.74.06.1004,BUNGA TANJUNG,21367,12.74.06
12.74.06.1005,SELAT TANJUNG MEDAN,21364,12.74.06
12.75.01.1001,PAHLAWAN,20743,12.75.01
12.75.01.1002,JATI NEGARA,20741,12.75.01
12.75.01.1003,NANGKA,20742,12.75.01
12.75.01.1004,DAMAI,20745,12.75.01
12.75.01.1005,KEBUN LADA,20744,12.75.01
12.75.01.1006,CENGKEH TURI,20747,12.75.01
12.75.01.1007,JATI UTOMO,20749,12.75.01
12.75.01.1008,JATI MAKMUR,20748,12.75.01
12.75.01.1009,JATI KARYA,20746,12.75.01
12.75.02.1001,BERNGAM,20715,12.75.02
12.75.02.1002,SATRIA,20714,12.75.02
12.75.02.1003,SETIA,20713,12.75.02
12.75.02.1004,KARTINI,20713,12.75.02
12.75.02.1005,TANGSI,20714,12.75.02
12.75.02.1006,BINJAI,20712,12.75.02
12.75.02.1007,PEKAN BINJAI,20711,12.75.02
12.75.03.1001,BANDAR SENEMBAH,20719,12.75.03
12.75.03.1002,LIMAU MUNGKUR,20717,12.75.03
12.75.03.1003,LIMAU SUNDAI,20716,12.75.03
12.75.03.1004,PAYA ROBA,20718,12.75.03
12.75.03.1005,SUKA MAJU,20719,12.75.03
12.75.03.1006,SUKARAMAI,20717,12.75.03
12.75.04.1001,TANAH TINGGI,20731,12.75.04
12.75.04.1002,DATARAN TINGGI,20736,12.75.04
12.75.04.1003,TIMBANG LANGKAT,20732,12.75.04
12.75.04.1004,MENCIRIM,20733,12.75.04
12.75.04.1005,TUNGGURONO,20734,12.75.04
12.75.04.1006,SUMBER MULYOREJO,20735,12.75.04
12.75.04.1007,SUMBER KARYA,20737,12.75.04
12.75.05.1001,TANAH MERAH,20725,12.75.05
12.75.05.1002,BINJAI ESTATE,20724,12.75.05
12.75.05.1003,BHAKTI KARYA,20728,12.75.05
12.75.05.1004,RAMBUNG DALAM,20722,12.75.05
12.75.05.1005,PUJIDADI,20727,12.75.05
12.75.05.1006,TANAH SERIBU,20726,12.75.05
12.75.05.1007,RAMBUNG BARAT,20723,12.75.05
12.75.05.1008,RAMBUNG TIMUR,20721,12.75.05
12.76.01.1001,PABATU,20623,12.76.01
12.76.01.1002,LUBUK BARU,20622,12.76.01
12.76.01.1006,PERSIAKAN,20624,12.76.01
12.76.01.1007,BANDAR SONO,20625,12.76.01
12.76.01.1010,TUALANG,20624,12.76.01
12.76.01.1011,PADANG MERBAU,20624,12.76.01
12.76.01.1012,LUBUK RAYA,20624,12.76.01
12.76.02.1004,RANTAU LABAN,20614,12.76.02
12.76.02.1007,KARYA JAYA,20611,12.76.02
12.76.02.1009,LALANG,20614,12.76.02
12.76.02.1010,TANJUNG MARULAK,20616,12.76.02
12.76.02.1011,SRI PADANG,20616,12.76.02
12.76.02.1012,TANJUNG MARULAK HILIR,20616,12.76.02
12.76.02.1013,MEKAR SENTOSA,20616,12.76.02
12.76.03.1001,BAGELEN,20634,12.76.03
12.76.03.1002,TAMBANGAN,20631,12.76.03
12.76.03.1004,TEBING TINGGI,20631,12.76.03
12.76.03.1006,SATRIA,20636,12.76.03
12.76.03.1007,DAMAR SARI,20636,12.76.03
12.76.03.1008,TAMBANGAN HULU,20636,12.76.03
12.76.03.1009,DEBLOD SUNDORO,20636,12.76.03
12.76.04.1001,DURIAN,20621,12.76.04
12.76.04.1002,PELITA,20621,12.76.04
12.76.04.1003,BULIAN,20612,12.76.04
12.76.04.1004,BEROHOL,20611,12.76.04
12.76.04.1005,BANDAR SAKTI,20613,12.76.04
12.76.04.1006,PINANG MANCUNG,20612,12.76.04
12.76.04.1007,TELUK KARANG,20612,12.76.04
12.76.05.1001,MANDAILING,20626,12.76.05
12.76.05.1002,PASAR BARU,20627,12.76.05
12.76.05.1003,PASAR GAMBIR,20628,12.76.05
12.76.05.1004,BADAK BEJUANG,20615,12.76.05
12.76.05.1005,BANDAR UTAMA,20613,12.76.05
12.76.05.1006,RAMBUNG,20633,12.76.05
12.76.05.1007,TEBING TINGGI LAMA,20632,12.76.05
12.77.01.1001,WEK I,22715,12.77.01
12.77.01.1002,WEK II,22718,12.77.01
12.77.01.1003,WEK III,22719,12.77.01
12.77.01.1004,WEK IV,22719,12.77.01
12.77.01.1005,TANOBATO,22716,12.77.01
12.77.01.1006,TOBAT,22716,12.77.01
12.77.01.1007,BATANG AYUMI JAE,22716,12.77.01
12.77.01.1008,BATANG AYUMI JULU,22711,12.77.01
12.77.01.1009,SADABUAN,22715,12.77.01
12.77.01.1010,PANYANGGAR,22714,12.77.01
12.77.01.1011,BONAN DOLOK,22712,12.77.01
12.77.01.1012,LOSUNG BATU.,22713,12.77.01
12.77.01.1013,TIMBANGAN,22711,12.77.01
12.77.01.1014,BINCAR,22711,12.77.01
12.77.01.1015,KANTIN,22711,12.77.01
12.77.01.1016,KAYU OMBUN,22711,12.77.01
12.77.02.1001,WEK V,22723,12.77.02
12.77.02.1002,WEK VI,22724,12.77.02
12.77.02.1003,LOSUNG,22722,12.77.02
12.77.02.1004,SITAMIANG,22723,12.77.02
12.77.02.1005,UJUNG PADANG,22725,12.77.02
12.77.02.1006,AEK TAMPANG,22726,12.77.02
12.77.02.1007,PADANG MATINGGI,22727,12.77.02
12.77.02.1008,SILANDIT,22728,12.77.02
12.77.02.1009,SIDANGKAL,22721,12.77.02
12.77.02.1010,HANOPAN,22721,12.77.02
12.77.02.1011,PADANG MATINGGI LESTARI,22727,12.77.02
12.77.02.1012,SITAMIANG BARU,22723,12.77.02
12.77.03.1001,BATUNADUA JAE,22731,12.77.03
12.77.03.1002,BATUNADUA JULU,22731,12.77.03
12.77.03.2003,PURWODADI,22731,12.77.03
12.77.03.2004,GUNUNG HASAHATAN,22731,12.77.03
12.77.03.2005,UJUNGGURAP,22731,12.77.03
12.77.03.2006,AEK TUHUL,22731,12.77.03
12.77.03.2007,BARUAS,22731,12.77.03
12.77.03.2008,SILOTING,22731,12.77.03
12.77.03.2009,AEK BAYUR,22731,12.77.03
12.77.03.2010,PUDUN JAE,22731,12.77.03
12.77.03.2011,PUDUN JULU,22731,12.77.03
12.77.03.2012,BATANG BAHAL,22731,12.77.03
12.77.03.2013,AEK NAJAJI,22731,12.77.03
12.77.03.2014,SIMIRIK,22731,12.77.03
12.77.03.2015,BARGOTTOPONG,22731,12.77.03
12.77.04.1001,HUTAIMBARU,22701,12.77.04
12.77.04.1002,LUBUK RAYA,22703,12.77.04
12.77.04.1003,SABUNGAN JAE,22706,12.77.04
12.77.04.1004,LEMBAH LUBUK MANIK,22702,12.77.04
12.77.04.1005,PALOPAT MARIA,22704,12.77.04
12.77.04.2006,SABUNGAN SIPABANGUN,22707,12.77.04
12.77.04.2007,SINGALI,22708,12.77.04
12.77.04.2008,HUTA PADANG,22700,12.77.04
12.77.04.2009,PARTIHAMAN SAROHA,22705,12.77.04
12.77.04.2010,TINJOMAN LAMA,22709,12.77.04
12.77.05.1001,SIHITANG,22730,12.77.05
12.77.05.1002,PIJOR KOLING,22730,12.77.05
12.77.05.2003,PALOPAT PIJOR KOLING,22730,12.77.05
12.77.05.2004,SALAMBUE,22730,12.77.05
12.77.05.2005,PURBATUA PIJOR KOLING,22730,12.77.05
12.77.05.2006,SIGULANG,22730,12.77.05
12.77.05.2007,MANUNGGANG JULU,22730,12.77.05
12.77.05.2008,GOTI,22730,12.77.05
12.77.05.2009,MANEGEN,22730,12.77.05
12.77.05.2010,HUTA KOJE,22730,12.77.05
12.77.05.2011,HUTALIMBONG,22730,12.77.05
12.77.05.2012,HUTA PADANG,22730,12.77.05
12.77.05.2013,PERKEBUNAN PIJOR KOLING,22730,12.77.05
12.77.05.2014,LABUHAN LABO,22730,12.77.05
12.77.05.2015,HUTA LOMBANG,22730,12.77.05
12.77.05.2016,MANUNGGANG JAE,22730,12.77.05
12.77.05.2017,LABUHAN RASOKI,22730,12.77.05
12.77.05.2018,TARUTUNG BARU,22730,12.77.05
12.77.06.2001,JORING LOMBANG,22729,12.77.06
12.77.06.2002,BATU LAYAN,22729,12.77.06
12.77.06.2003,SIMASOM,22729,12.77.06
12.77.06.2004,PINTU LANGIT JAE,22729,12.77.06
12.77.06.2005,MOMPANG,22729,12.77.06
12.77.06.2006,RIMBA SOPING,22729,12.77.06
12.77.06.2007,SIMATOHIR,22729,12.77.06
12.77.06.2008,JORING NATOBANG,22729,12.77.06
12.78.01.1030,PASAR GUNUNGSITOLI,22810,12.78.01
12.78.01.1031,SAOMBO,22810,12.78.01
12.78.01.1032,ILIR,22810,12.78.01
12.78.01.2001,BAWODESOLO,22810,12.78.01
12.78.01.2002,BOYO,22810,12.78.01
12.78.01.2003,DAHADANO,22810,12.78.01
12.78.01.2004,DAHANA TABALOHO,22810,12.78.01
12.78.01.2005,FADORO LASARA,22810,12.78.01
12.78.01.2006,HILIHAO,22810,12.78.01
12.78.01.2007,HILIMBARUZO,22810,12.78.01
12.78.01.2008,HILINA'A,22810,12.78.01
12.78.01.2009,IRAONOGEBA,22810,12.78.01
12.78.01.2010,LASARA BAHILI,22810,12.78.01
12.78.01.2011,LOLOWONU NIKO'OTANO,22810,12.78.01
12.78.01.2012,MADULA,22810,12.78.01
12.78.01.2013,MADOLAOLI,22810,12.78.01
12.78.01.2014,MUDIK,22810,12.78.01
12.78.01.2015,MIGA,22810,12.78.01
12.78.01.2016,MO'AWO,22810,12.78.01
12.78.01.2017,OMBOLATA ULU,22810,12.78.01
12.78.01.2018,ONOWAEMBO,22810,12.78.01
12.78.01.2019,ONOZITOLI OLORA,22810,12.78.01
12.78.01.2020,ONOZITOLI SIFAOROASI,22810,12.78.01
12.78.01.2021,SAEWE,22810,12.78.01
12.78.01.2022,SIFALAETE TABALOHO,22810,12.78.01
12.78.01.2023,SIFALAETE ULU,22810,12.78.01
12.78.01.2024,SIHARE'O II TABALOHO,22810,12.78.01
12.78.01.2025,SIMANDRAOLO,22810,12.78.01
12.78.01.2026,SISARAHILIGAMO,22810,12.78.01
12.78.01.2027,SISARAHILI SISAMBUALAHE,22810,12.78.01
12.78.01.2028,SISOBAHILI TABALOHO,22810,12.78.01
12.78.01.2029,TUHEMBERUA ULU,22810,12.78.01
12.78.02.2001,ONONAMOLO I LOT,22851,12.78.02
12.78.02.2002,FODO,22851,12.78.02
12.78.02.2003,FAEKHU,22851,12.78.02
12.78.02.2004,LOLOFAOSO TABALOHO,22851,12.78.02
12.78.02.2005,LOLOMBOLI,22851,12.78.02
12.78.02.2006,MAZINGO TABALOHO,22851,12.78.02
12.78.02.2007,ONOZITOLI TABALOHO,22851,12.78.02
12.78.02.2008,LOLOLAKHA,22851,12.78.02
12.78.02.2009,SIHARE'O I TABALOHO,22851,12.78.02
12.78.02.2010,OMBOLATA SIMENARI,22851,12.78.02
12.78.02.2011,HILIGARA,22851,12.78.02
12.78.02.2012,LUAHALARAGA,22851,12.78.02
12.78.02.2013,SISOBAHILI II TANOSE'O,22851,12.78.02
12.78.02.2014,HILIGODU OMBOLATA,22851,12.78.02
12.78.02.2015,TETEHOSI OMBOLATA,22851,12.78.02
12.78.03.2001,AFIA,22851,12.78.03
12.78.03.2002,LOLO'ANA'A LOLOMOYO,22851,12.78.03
12.78.03.2003,LASARA SOWU,22851,12.78.03
12.78.03.2004,TELUKBELUKAR,22851,12.78.03
12.78.03.2005,TETEHOSI AFIA,22851,12.78.03
12.78.03.2006,HAMBAWA,22851,12.78.03
12.78.03.2007,GAWU-GAWU BO'USO,22851,12.78.03
12.78.03.2008,OLORA,22851,12.78.03
12.78.03.2009,HILIMBOWO OLORA,22851,12.78.03
12.78.03.2010,HILIGODU ULU,22851,12.78.03
12.78.04.2001,SIFALAETE,22870,12.78.04
12.78.04.2002,HILIMBAWODESOLO,22870,12.78.04
12.78.04.2003,DAHANA,22870,12.78.04
12.78.04.2004,BAWODESOLO,22870,12.78.04
12.78.04.2005,TUHEGEO I,22870,12.78.04
12.78.04.2006,SIMANAERE,22870,12.78.04
12.78.04.2007,HUMENE,22870,12.78.04
12.78.04.2008,SIWALUBANUA II,22870,12.78.04
12.78.04.2009,HELEFANIKHA,22870,12.78.04
12.78.04.2010,TETEHOSI I,22870,12.78.04
12.78.04.2011,FOWA,22870,12.78.04
12.78.04.2012,BINAKA,22870,12.78.04
12.78.04.2013,IDANOTAE,22870,12.78.04
12.78.04.2014,TETEHOSI II,22870,12.78.04
12.78.04.2015,LOLO'ANA'A IDANOI,22870,12.78.04
12.78.04.2016,SIWALUBANUA I,22870,12.78.04
12.78.04.2017,HILIHAMBAWA,22870,12.78.04
12.78.04.2018,AWA'AI,22870,12.78.04
12.78.04.2019,LEWUOGURU IDANOI,22870,12.78.04
12.78.04.2020,FADORO,22870,12.78.04
12.78.04.2021,HILIWETO IDANOI,22870,12.78.04
12.78.04.2022,HILIMBOWO IDANOI,22870,12.78.04
12.78.04.2023,ONOWAEMBO,22870,12.78.04
12.78.04.2024,OMBOLATA,22870,12.78.04
12.78.04.2025,SAMASI,22870,12.78.04
12.78.04.2026,TUHEGEO II,22870,12.78.04
12.78.05.2001,NAZALOU ALO'OA,22851,12.78.05
12.78.05.2002,NIKO'OTANO DAO,22851,12.78.05
12.78.05.2003,IRAONOLASE,22851,12.78.05
12.78.05.2004,ORAHILI TANOSE'O,22851,12.78.05
12.78.05.2005,TARAKHAINI,22851,12.78.05
12.78.05.2006,FADORO HILIMBOWO,22851,12.78.05
12.78.05.2007,FADORO YOU,22851,12.78.05
12.78.05.2008,LOLOLAWA,22851,12.78.05
12.78.05.2009,NAZALOU LOLOWUA,22851,12.78.05
12.78.06.2001,TUMORI,22811,12.78.06
12.78.06.2002,TUMORI BALOHILI,22811,12.78.06
12.78.06.2003,ORAHILI TUMORI,22811,12.78.06
12.78.06.2004,GADA,22811,12.78.06
12.78.06.2005,LOLOMOYO TUHEMBERUA,22811,12.78.06
12.78.06.2006,SIHARE'O SIWAHILI,22811,12.78.06
12.78.06.2007,HILINAKHE,22811,12.78.06
12.78.06.2008,ONOZIKHO,22811,12.78.06
12.78.06.2009,ONONAMOLO II LOT,22811,12.78.06
13.01.01.2001,INDERAPURA,25671,13.01.01
13.01.01.2002,MUARO SAKAI INDERAPURA,25671,13.01.01
13.01.01.2003,TIGA SEPAKAT INDERAPURA,25671,13.01.01
13.01.01.2004,INDERAPURA BARAT,25671,13.01.01
13.01.01.2005,KUDO-KUDO INDERAPURA,25671,13.01.01
13.01.01.2006,INDERAPURA SELATAN,25671,13.01.01
13.01.01.2009,SIMPANG LAMA INDERAPURA,25671,13.01.01
13.01.01.2010,TIGO SUNGAI INDERAPURA,25671,13.01.01
13.01.01.2011,TLUK AMPLU INDERAPURA,25671,13.01.01
13.01.01.2012,INDERAPURA TENGAH,25671,13.01.01
13.01.02.2001,PELANGAI,25666,13.01.02
13.01.02.2002,SUNGAI TUNU,25666,13.01.02
13.01.02.2003,SUNGAI TUNU UTARA,25666,13.01.02
13.01.02.2004,SUNGAI TUNU BARAT,25666,13.01.02
13.01.02.2005,NYIUR MELAMBAI,25666,13.01.02
13.01.02.2006,SUNGAI LIKU PELANGAI,25666,13.01.02
13.01.02.2007,KOTO VIII PELANGAI,25666,13.01.02
13.01.02.2008,PELANGAI GADANG,25666,13.01.02
13.01.02.2009,PELANGAI KACIAK,25666,13.01.02
13.01.02.2010,PASIA PELANGAI,25666,13.01.02
13.01.03.2001,KAMBANG,25663,13.01.03
13.01.03.2002,LAKITAN,25663,13.01.03
13.01.03.2003,KAMBANG UTARA,25663,13.01.03
13.01.03.2004,KAMBANG TIMUR,25663,13.01.03
13.01.03.2005,KAMBANG BARAT,25663,13.01.03
13.01.03.2006,LAKITAN UTARA,25663,13.01.03
13.01.03.2007,LAKITAN SELATAN,25663,13.01.03
13.01.03.2008,LAKITAN TIMUR,25663,13.01.03
13.01.03.2009,LAKITAN TENGAH,25663,13.01.03
13.01.04.2001,IV KOTO HILIE,25661,13.01.04
13.01.04.2002,IV KOTO MUDIEK,25661,13.01.04
13.01.04.2003,TALUAK,25661,13.01.04
13.01.04.2004,KOTO NAN DUO IV KOTO HILIE,25661,13.01.04
13.01.04.2005,KOTO NAN TIGO IV KOTO HILIE,25661,13.01.04
13.01.04.2006,TERATAK TEMPATIH IV KOTO MUDIEK,25661,13.01.04
13.01.04.2007,TUIK IV KOTO MUDIEK,25661,13.01.04
13.01.04.2008,SUNGAI NYALO IV KOTO MUDIEK,25661,13.01.04
13.01.04.2009,TALUK TIGO SAKATO,25661,13.01.04
13.01.05.2001,PAINAN,25651,13.01.05
13.01.05.2002,TAMBANG,25651,13.01.05
13.01.05.2003,SALIDO,25651,13.01.05
13.01.05.2004,LUMPO,25651,13.01.05
13.01.05.2005,BUNGA PASANG SALIDO,25651,13.01.05
13.01.05.2006,SAGO SALIDO,25651,13.01.05
13.01.05.2007,SALIDO SARI BULAN,25651,13.01.05
13.01.05.2008,KOTO RAWANG,25651,13.01.05
13.01.05.2009,LIMAU GADANG LUMPO,25651,13.01.05
13.01.05.2010,BATU KUNIK LUMPO,25651,13.01.05
13.01.05.2011,TARATAK TANGAH LUMPO,25651,13.01.05
13.01.05.2012,AMPUAN LUMPO,25651,13.01.05
13.01.05.2013,AMPANG TAREH LUMPO,25651,13.01.05
13.01.05.2014,BALAI SINAYAN LUMPO,25651,13.01.05
13.01.05.2015,SUNGAI GAYO LUMPO,25651,13.01.05
13.01.05.2016,SUNGAI SARIAK LUMPO,25651,13.01.05
13.01.05.2017,BUKIK KACIAK LUMPO,25651,13.01.05
13.01.05.2018,GUNUNG BUNGKUAK LUMPO,25651,13.01.05
13.01.05.2019,PAINAN SELATAN PAINAN,25651,13.01.05
13.01.05.2020,PAINAN TIMUR PAINAN,25651,13.01.05
13.01.06.2005,KOTO BERAPAK,25652,13.01.06
13.01.06.2006,TALAOK,25652,13.01.06
13.01.06.2007,PASAR BARU,25652,13.01.06
13.01.06.2008,GURUN PANJANG,25652,13.01.06
13.01.06.2009,API-API PASAR BARU,25652,13.01.06
13.01.06.2010,TANJUNG DURIAN PASAR BARU,25652,13.01.06
13.01.06.2011,ASAM KAMBA PASAR BARU,25652,13.01.06
13.01.06.2012,SAWAH LAWEH PASAR BARU,25652,13.01.06
13.01.06.2013,KAPEH PANJI JAYA TALAOK,25652,13.01.06
13.01.06.2014,AUR BEGALUNG TALAOK,25652,13.01.06
13.01.06.2015,KAPELGAM KOTO BERAPAK,25652,13.01.06
13.01.06.2016,KOTO BARU KOTO BERAPAK,25652,13.01.06
13.01.06.2017,KUBANG KOTO BERAPAK,25652,13.01.06
13.01.06.2018,KAPUJAN KOTO BERAPAK,25652,13.01.06
13.01.06.2019,GURUN PANJANG UTARA,25652,13.01.06
13.01.06.2020,GURUN PANJANG BARAT,25652,13.01.06
13.01.06.2021,GURUN PANJANG SELATAN,25652,13.01.06
13.01.07.2001,SIGUNTUR,25654,13.01.07
13.01.07.2002,SUNGAI PINANG,25654,13.01.07
13.01.07.2003,DUKU,25654,13.01.07
13.01.07.2004,BATU HAMPA,25654,13.01.07
13.01.07.2005,NANGGALO,25654,13.01.07
13.01.07.2006,AMPANG PULAI,25654,13.01.07
13.01.07.2007,KAPUH,25654,13.01.07
13.01.07.2008,BARUNG-BARUNG BALANTAI,25654,13.01.07
13.01.07.2009,BARUNG-BARUNG BALANTAI SELATAN,25654,13.01.07
13.01.07.2010,MANDEH,25654,13.01.07
13.01.07.2011,KAPUAH UTARA,25654,13.01.07
13.01.07.2012,TARATAK SUNGAI LUNDANG,25654,13.01.07
13.01.07.2013,SIGUNTUR TUA,25654,13.01.07
13.01.07.2014,KAMPUNG BARU KORONG NAN AMPEK,25654,13.01.07
13.01.07.2015,DUKU UTARA,25654,13.01.07
13.01.07.2016,PULAU KARAM AMPANG PULAI,25654,13.01.07
13.01.07.2017,JINANG KAMPUNG PANSUR AMPANG PULAI,25654,13.01.07
13.01.07.2018,CEROCOK ANAU AMPANG PULAI,25654,13.01.07
13.01.07.2019,SUNGAI NYALO MUDIAK AIA,25654,13.01.07
13.01.07.2020,BATU HAMPAR SELATAN,25654,13.01.07
13.01.07.2021,BARUNG-BARUNG BALANTAI TIMUR,25654,13.01.07
13.01.07.2022,BARUNG-BARUNG BALANTAI TENGAH,25654,13.01.07
13.01.07.2023,SETARA NANGGALO,25654,13.01.07
13.01.08.2001,TARATAK,25662,13.01.08
13.01.08.2002,SURANTIH,25662,13.01.08
13.01.08.2003,AMPING PARAK,25662,13.01.08
13.01.08.2004,AMPING PARAK TIMUR,25662,13.01.08
13.01.08.2005,KOTO TARATAK,25662,13.01.08
13.01.08.2006,LANSANO TARATAK,25662,13.01.08
13.01.08.2007,AUR DURI SURANTIH,25662,13.01.08
13.01.08.2008,RAWANG GUNUNG MALELO SURANTIH,25662,13.01.08
13.01.08.2009,KOTO NAN TIGO SELATAN SURANTIH,25662,13.01.08
13.01.08.2010,KOTO NAN TIGO UTARA SURANTIH,25662,13.01.08
13.01.08.2011,GANTING MUDIAK SELATAN SURANTIH,25662,13.01.08
13.01.08.2012,GANTING MUDIAK UTARA SURANTIH,25662,13.01.08
13.01.09.2001,PUNGGASAN,25668,13.01.09
13.01.09.2002,AIR HAJI,25668,13.01.09
13.01.09.2003,PUNGGASAN UTARA,25668,13.01.09
13.01.09.2004,PUNGGASAN TIMUR,25668,13.01.09
13.01.09.2005,PADANG XI PUNGGASAN,25668,13.01.09
13.01.09.2006,LAGAN MUDIK PUNGGASAN,25668,13.01.09
13.01.09.2007,LAGAN HILIR PUNGGASAN,25668,13.01.09
13.01.09.2008,AIR HAJI TENGGARA,25668,13.01.09
13.01.09.2009,PASAR LAMA MUARA AIR HAJI,25668,13.01.09
13.01.09.2010,PASAR BUKIT AIR HAJI,25668,13.01.09
13.01.09.2011,AIR HAJI BARAT,25668,13.01.09
13.01.09.2012,AIR HAJI TENGAH,25668,13.01.09
13.01.09.2013,RANTAU SIMALENANG AIR HAJI,25668,13.01.09
13.01.09.2014,MUARA GADANG AIR HAJI,25668,13.01.09
13.01.09.2015,SUNGAI SIRAH AIR HAJI,25668,13.01.09
13.01.09.2016,MUARA KANDIS PUNGGASAN,25668,13.01.09
13.01.10.2001,LUNANG,25674,13.01.10
13.01.10.2003,LUNANG UTARA,25674,13.01.10
13.01.10.2004,LUNANG SELATAN,25674,13.01.10
13.01.10.2005,LUNANG BARAT,25674,13.01.10
